Timestamp;SOL - Solignano Ulia: 268.34 cm
2023-05-16 02:04:14;274.44
2023-05-16 02:19:14;274.13
2023-05-16 02:34:14;274.0
2023-05-16 02:49:14;273.81
2023-05-16 03:04:14;273.88
2023-05-16 03:19:14;274.34
2023-05-16 03:34:14;273.66
2023-05-16 03:49:14;273.16
2023-05-16 04:04:14;272.97
2023-05-16 04:19:14;273.59
2023-05-16 04:34:14;273.16
2023-05-16 04:49:14;272.88
2023-05-16 05:04:14;272.91
2023-05-16 05:19:14;273.06
2023-05-16 05:34:14;273.13
2023-05-16 05:49:14;272.94
2023-05-16 06:04:14;273.06
2023-05-16 06:19:14;272.91
2023-05-16 06:34:14;272.72
2023-05-16 06:49:14;272.38
2023-05-16 07:04:14;271.09
2023-05-16 07:19:14;270.09
2023-05-16 07:34:14;268.44
2023-05-16 07:49:14;268.06
2023-05-16 08:04:14;267.72
2023-05-16 08:19:14;267.03
2023-05-16 08:34:14;267.88
2023-05-16 08:49:14;266.97
2023-05-16 09:04:14;266.03
2023-05-16 09:19:14;266.59
2023-05-16 09:34:14;265.84
2023-05-16 09:49:14;265.72
2023-05-16 10:04:14;266.16
2023-05-16 10:19:14;266.28
2023-05-16 10:34:14;266.06
2023-05-16 10:49:14;267.34
2023-05-16 11:04:14;267.97
2023-05-16 11:19:14;268.41
2023-05-16 11:34:14;268.47
2023-05-16 11:49:14;269.0
2023-05-16 12:04:14;268.81
2023-05-16 12:19:14;269.56
2023-05-16 12:34:14;269.06
2023-05-16 12:49:14;268.72
2023-05-16 13:04:14;268.53
2023-05-16 13:19:14;269.31
2023-05-16 13:34:14;269.41
2023-05-16 13:49:14;268.97
2023-05-16 14:04:14;269.97
2023-05-16 14:19:14;270.22
2023-05-16 14:34:14;270.16
2023-05-16 14:49:14;270.63
2023-05-16 15:04:14;270.28
2023-05-16 15:19:14;270.56
2023-05-16 15:34:14;271.22
2023-05-16 15:49:14;271.13
2023-05-16 16:04:14;270.84
2023-05-16 16:19:14;271.22
2023-05-16 16:34:14;271.63
2023-05-16 16:49:14;271.91
2023-05-16 17:04:14;271.66
2023-05-16 17:19:14;271.16
2023-05-16 17:34:14;271.91
2023-05-16 17:49:14;272.44
2023-05-16 18:04:14;271.88
2023-05-16 18:19:14;271.28
2023-05-16 18:34:14;270.5
2023-05-16 18:49:14;271.25
2023-05-16 19:04:14;270.06
2023-05-16 19:19:14;270.5
2023-05-16 19:34:14;270.53
2023-05-16 19:49:14;269.94
2023-05-16 20:04:14;269.56
2023-05-16 20:19:14;268.97
2023-05-16 20:34:14;267.81
2023-05-16 20:49:14;266.66
2023-05-16 21:04:14;266.56
2023-05-16 21:19:14;266.25
2023-05-16 21:34:14;266.5
2023-05-16 21:49:14;266.5
2023-05-16 22:04:14;266.34
2023-05-16 22:19:14;267.13
2023-05-16 22:34:14;266.72
2023-05-16 22:49:14;267.16
2023-05-16 23:04:14;268.31
2023-05-16 23:19:14;269.41
2023-05-16 23:34:14;270.0
2023-05-16 23:49:14;271.06
2023-05-17 00:04:14;272.06
2023-05-17 00:19:14;272.22
2023-05-17 00:34:14;272.63
2023-05-17 00:49:14;273.41
2023-05-17 01:04:14;273.25
2023-05-17 01:19:14;273.34
2023-05-17 01:34:14;273.41
2023-05-17 01:49:14;273.47
2023-05-17 02:04:14;273.72
2023-05-17 02:19:14;273.41
2023-05-17 02:34:14;274.53
2023-05-17 02:49:14;274.28
2023-05-17 03:04:14;273.75
2023-05-17 03:19:14;274.0
2023-05-17 03:34:14;274.25
2023-05-17 03:49:14;273.91
2023-05-17 04:04:14;273.56
2023-05-17 04:19:14;273.72
2023-05-17 04:34:14;273.53
2023-05-17 04:49:14;273.09
2023-05-17 05:04:14;273.03
2023-05-17 05:19:14;273.03
2023-05-17 05:34:14;273.25
2023-05-17 05:49:14;273.0
2023-05-17 06:04:14;273.03
2023-05-17 06:19:14;273.06
2023-05-17 06:34:14;271.56
2023-05-17 06:49:14;271.66
2023-05-17 07:04:14;269.97
2023-05-17 07:19:14;268.72
2023-05-17 07:34:14;267.81
2023-05-17 07:49:14;268.13
2023-05-17 08:04:14;267.75
2023-05-17 08:19:14;267.16
2023-05-17 08:34:14;267.94
2023-05-17 08:49:14;267.75
2023-05-17 09:04:14;268.81
2023-05-17 09:19:14;268.47
2023-05-17 09:34:14;268.44
2023-05-17 09:49:14;267.63
2023-05-17 10:04:14;268.41
2023-05-17 10:19:14;267.66
2023-05-17 10:34:14;268.56
2023-05-17 10:49:14;268.53
2023-05-17 11:04:14;269.16
2023-05-17 11:19:14;269.63
2023-05-17 11:34:14;269.97
2023-05-17 11:49:14;269.78
2023-05-17 12:04:14;270.34
2023-05-17 12:19:14;270.03
2023-05-17 12:34:14;271.0
2023-05-17 12:49:14;270.69
2023-05-17 13:04:14;271.5
2023-05-17 13:19:14;272.5
2023-05-17 13:34:14;272.0
2023-05-17 13:49:14;272.84
2023-05-17 14:04:14;272.59
2023-05-17 14:19:14;272.75
2023-05-17 14:34:14;272.63
2023-05-17 14:49:14;272.28
2023-05-17 15:04:14;271.91
2023-05-17 15:19:14;272.13
2023-05-17 15:34:14;271.91
2023-05-17 15:49:14;272.31
2023-05-17 16:04:14;272.06
2023-05-17 16:19:14;272.56
2023-05-17 16:34:14;272.5
2023-05-17 16:49:14;271.66
2023-05-17 17:04:14;271.72
2023-05-17 17:19:14;272.66
2023-05-17 17:34:14;272.66
2023-05-17 17:49:14;272.31
2023-05-17 18:04:14;271.56
2023-05-17 18:19:14;271.78
2023-05-17 18:34:14;271.38
2023-05-17 18:49:14;271.13
2023-05-17 19:04:14;271.19
2023-05-17 19:19:14;271.53
2023-05-17 19:34:14;271.72
2023-05-17 19:49:14;271.16
2023-05-17 20:04:14;272.56
2023-05-17 20:19:14;272.16
2023-05-17 20:34:14;271.78
2023-05-17 20:49:14;272.47
2023-05-17 21:04:14;271.88
2023-05-17 21:19:14;271.41
2023-05-17 21:34:14;271.78
2023-05-17 21:49:14;272.94
2023-05-17 22:04:14;272.72
2023-05-17 22:19:14;273.34
2023-05-17 22:34:14;273.0
2023-05-17 22:49:14;273.13
2023-05-17 23:04:14;273.28
2023-05-17 23:19:14;273.44
2023-05-17 23:34:14;274.41
2023-05-17 23:49:14;273.41
2023-05-18 00:04:14;274.19
2023-05-18 00:19:14;273.5
2023-05-18 00:34:14;273.31
2023-05-18 00:49:14;273.97
2023-05-18 01:04:14;273.53
2023-05-18 01:19:14;274.47
2023-05-18 01:34:14;273.97
2023-05-18 01:49:14;274.09
2023-05-18 02:04:14;273.97
2023-05-18 02:19:14;274.59
2023-05-18 02:34:14;274.47
2023-05-18 02:49:14;274.78
2023-05-18 03:04:14;274.06
2023-05-18 03:19:14;274.56
2023-05-18 03:34:14;273.97
2023-05-18 03:49:14;274.66
2023-05-18 04:04:14;274.47
2023-05-18 04:19:14;274.03
2023-05-18 04:34:14;273.63
2023-05-18 04:49:14;273.5
2023-05-18 05:04:14;274.13
2023-05-18 05:19:14;273.59
2023-05-18 05:34:14;274.09
2023-05-18 05:49:14;274.31
2023-05-18 06:04:14;273.63
2023-05-18 06:19:14;273.88
2023-05-18 06:34:14;273.56
2023-05-18 06:49:14;272.75
2023-05-18 07:04:14;271.69
2023-05-18 07:19:14;270.63
2023-05-18 07:34:14;269.88
2023-05-18 07:49:14;269.0
2023-05-18 08:04:14;269.16
2023-05-18 08:19:14;269.97
2023-05-18 08:34:14;270.31
2023-05-18 08:49:14;269.31
2023-05-18 09:04:14;269.91
2023-05-18 09:19:14;269.44
2023-05-18 09:34:14;269.22
2023-05-18 09:49:14;269.66
2023-05-18 10:04:14;270.88
2023-05-18 10:19:14;271.5
2023-05-18 10:34:14;272.22
2023-05-18 10:49:14;272.53
2023-05-18 11:04:14;272.22
2023-05-18 11:19:14;272.72
2023-05-18 11:34:14;273.0
2023-05-18 11:49:14;272.88
2023-05-18 12:04:14;272.56
2023-05-18 12:19:14;273.38
2023-05-18 12:34:14;272.25
2023-05-18 12:49:14;272.91
2023-05-18 13:04:14;272.56
2023-05-18 13:19:14;272.22
2023-05-18 13:34:14;272.91
2023-05-18 13:49:14;273.31
2023-05-18 14:04:14;272.78
2023-05-18 14:19:14;273.25
2023-05-18 14:34:14;272.41
2023-05-18 14:49:14;272.5
2023-05-18 15:04:14;272.53
2023-05-18 15:19:14;272.22
2023-05-18 15:34:14;272.75
2023-05-18 15:49:14;273.47
2023-05-18 16:04:14;272.72
2023-05-18 16:19:14;274.19
2023-05-18 16:34:14;273.22
2023-05-18 16:49:14;273.5
2023-05-18 17:04:14;273.72
2023-05-18 17:19:14;273.81
2023-05-18 17:34:14;273.44
2023-05-18 17:49:14;273.53
2023-05-18 18:04:14;272.66
2023-05-18 18:19:14;272.56
2023-05-18 18:34:14;271.63
2023-05-18 18:49:14;271.66
2023-05-18 19:04:14;271.88
2023-05-18 19:19:14;271.31
2023-05-18 19:34:14;271.16
2023-05-18 19:49:14;271.0
2023-05-18 20:04:14;271.72
2023-05-18 20:19:14;272.41
2023-05-18 20:34:14;272.66
2023-05-18 20:49:14;272.16
2023-05-18 21:04:14;272.38
2023-05-18 21:19:14;272.41
2023-05-18 21:34:14;272.72
2023-05-18 21:49:14;272.41
2023-05-18 22:04:14;273.44
2023-05-18 22:19:14;273.63
2023-05-18 22:34:14;272.94
2023-05-18 22:49:14;272.5
2023-05-18 23:04:14;272.91
2023-05-18 23:19:14;273.41
2023-05-18 23:34:14;273.53
2023-05-18 23:49:14;273.53
2023-05-19 00:04:14;273.81
2023-05-19 00:19:14;274.16
2023-05-19 00:34:14;273.72
2023-05-19 00:49:14;275.09
2023-05-19 01:04:14;274.97
2023-05-19 01:19:14;274.66
2023-05-19 01:34:14;275.0
2023-05-19 01:49:14;274.59
2023-05-19 02:04:14;275.13
2023-05-19 02:19:14;274.44
2023-05-19 02:34:14;274.88
2023-05-19 02:49:14;274.72
2023-05-19 03:04:14;275.38
2023-05-19 03:19:14;275.0
2023-05-19 03:34:14;274.25
2023-05-19 03:49:14;274.81
2023-05-19 04:04:14;274.34
2023-05-19 04:19:14;274.5
2023-05-19 04:34:14;274.22
2023-05-19 04:49:14;274.13
2023-05-19 05:04:14;274.84
2023-05-19 05:19:14;273.81
2023-05-19 05:34:14;272.72
2023-05-19 05:49:14;273.13
2023-05-19 06:04:14;273.41
2023-05-19 06:19:14;273.59
2023-05-19 06:34:14;273.34
2023-05-19 06:49:14;273.28
2023-05-19 07:04:14;272.72
2023-05-19 07:19:14;271.31
2023-05-19 07:34:14;270.81
2023-05-19 07:49:14;270.19
2023-05-19 08:04:14;269.81
2023-05-19 08:19:14;271.63
2023-05-19 08:34:14;271.5
2023-05-19 08:49:14;272.31
2023-05-19 09:04:14;272.25
2023-05-19 09:19:14;272.13
2023-05-19 09:34:14;272.22
2023-05-19 09:49:14;271.94
2023-05-19 10:04:14;271.16
2023-05-19 10:19:14;272.13
2023-05-19 10:34:14;272.16
2023-05-19 10:49:14;272.31
2023-05-19 11:04:14;273.13
2023-05-19 11:19:14;273.47
2023-05-19 11:34:14;273.25
2023-05-19 11:49:14;272.72
2023-05-19 12:04:14;272.5
2023-05-19 12:19:14;272.81
2023-05-19 12:34:14;272.97
2023-05-19 12:49:14;272.91
2023-05-19 13:04:14;272.09
2023-05-19 13:19:14;272.41
2023-05-19 13:34:14;273.34
2023-05-19 13:49:14;273.44
2023-05-19 14:04:14;272.88
2023-05-19 14:19:14;272.94
2023-05-19 14:34:14;272.91
2023-05-19 14:49:14;272.81
2023-05-19 15:04:14;273.38
2023-05-19 15:19:14;272.5
2023-05-19 15:34:14;273.03
2023-05-19 15:49:14;273.31
2023-05-19 16:04:14;273.06
2023-05-19 16:19:14;272.88
2023-05-19 16:34:14;272.91
2023-05-19 16:49:14;273.41
2023-05-19 17:04:14;273.69
2023-05-19 17:19:14;273.88
2023-05-19 17:34:14;272.94
2023-05-19 17:49:14;272.34
2023-05-19 18:04:14;272.66
2023-05-19 18:19:14;272.19
2023-05-19 18:34:14;272.38
2023-05-19 18:49:14;271.72
2023-05-19 19:04:14;272.88
2023-05-19 19:19:14;272.31
2023-05-19 19:34:14;272.53
2023-05-19 19:49:14;272.75
2023-05-19 20:04:14;272.97
2023-05-19 20:19:14;272.81
2023-05-19 20:34:14;273.16
2023-05-19 20:49:14;273.0
2023-05-19 21:04:14;273.31
2023-05-19 21:19:14;273.53
2023-05-19 21:34:14;272.81
2023-05-19 21:49:14;273.38
2023-05-19 22:04:14;273.47
2023-05-19 22:19:14;273.75
2023-05-19 22:34:14;273.97
2023-05-19 22:49:14;273.25
2023-05-19 23:04:14;274.06
2023-05-19 23:19:14;273.66
2023-05-19 23:34:14;274.5
2023-05-19 23:49:14;273.91
2023-05-20 00:04:14;275.09
2023-05-20 00:19:14;274.81
2023-05-20 00:34:14;274.44
2023-05-20 00:49:14;274.31
2023-05-20 01:04:14;274.66
2023-05-20 01:19:14;275.56
2023-05-20 01:34:14;275.13
2023-05-20 01:49:14;275.16
2023-05-20 02:04:14;275.56
2023-05-20 02:19:14;275.06
2023-05-20 02:34:14;275.53
2023-05-20 02:49:14;275.72
2023-05-20 03:04:14;275.16
2023-05-20 03:19:14;275.56
2023-05-20 03:34:14;275.69
2023-05-20 03:49:14;275.5
2023-05-20 04:04:14;275.06
2023-05-20 04:19:14;274.5
2023-05-20 04:34:14;275.63
2023-05-20 04:49:14;275.13
2023-05-20 05:04:14;274.16
2023-05-20 05:19:14;274.56
2023-05-20 05:34:14;274.44
2023-05-20 05:49:14;274.84
2023-05-20 06:04:14;274.19
2023-05-20 06:19:14;274.56
2023-05-20 06:34:14;273.56
2023-05-20 06:49:14;273.81
2023-05-20 07:04:14;273.38
2023-05-20 07:19:14;272.91
2023-05-20 07:34:14;273.22
2023-05-20 07:49:14;272.81
2023-05-20 08:04:14;272.38
2023-05-20 08:19:14;272.09
2023-05-20 08:34:14;272.0
2023-05-20 08:49:14;272.72
2023-05-20 09:04:14;272.25
2023-05-20 09:19:14;272.41
2023-05-20 09:34:14;272.03
2023-05-20 09:49:14;271.81
2023-05-20 10:04:14;271.81
2023-05-20 10:19:14;271.66
2023-05-20 10:34:14;272.06
2023-05-20 10:49:14;272.25
2023-05-20 11:04:14;271.97
2023-05-20 11:19:14;271.94
2023-05-20 11:34:14;272.44
2023-05-20 11:49:14;272.81
2023-05-20 12:04:14;272.78
2023-05-20 12:19:14;273.13
2023-05-20 12:34:14;273.0
2023-05-20 12:49:14;273.09
2023-05-20 13:04:14;272.97
2023-05-20 13:19:14;272.5
2023-05-20 13:34:14;273.22
2023-05-20 13:49:14;273.31
2023-05-20 14:04:14;272.91
2023-05-20 14:19:14;272.97
2023-05-20 14:34:14;272.47
2023-05-20 14:49:14;273.41
2023-05-20 15:04:14;273.06
2023-05-20 15:19:14;273.06
2023-05-20 15:34:14;272.84
2023-05-20 15:49:14;273.13
2023-05-20 16:04:14;273.56
2023-05-20 16:19:14;272.84
2023-05-20 16:34:14;272.47
2023-05-20 16:49:14;272.91
2023-05-20 17:04:14;273.06
2023-05-20 17:19:14;272.72
2023-05-20 17:34:14;273.97
2023-05-20 17:49:14;272.78
2023-05-20 18:04:14;272.91
2023-05-20 18:19:14;273.16
2023-05-20 18:34:14;272.84
2023-05-20 18:49:14;272.75
2023-05-20 19:04:14;273.66
2023-05-20 19:19:14;273.31
2023-05-20 19:34:14;273.19
2023-05-20 19:49:14;273.94
2023-05-20 20:04:14;274.06
2023-05-20 20:19:14;274.03
2023-05-20 20:34:14;274.28
2023-05-20 20:49:14;274.03
2023-05-20 21:04:14;272.66
2023-05-20 21:19:14;269.66
2023-05-20 21:34:14;270.13
2023-05-20 21:49:14;270.97
2023-05-20 22:04:14;272.25
2023-05-20 22:19:14;273.75
2023-05-20 22:34:14;273.72
2023-05-20 22:49:14;274.13
2023-05-20 23:04:14;274.16
2023-05-20 23:19:14;274.66
2023-05-20 23:34:14;274.66
2023-05-20 23:49:14;274.59
2023-05-21 00:04:14;274.75
2023-05-21 00:19:14;274.28
2023-05-21 00:34:14;274.56
2023-05-21 00:49:14;275.38
2023-05-21 01:04:14;274.66
2023-05-21 01:19:14;275.63
2023-05-21 01:34:14;275.06
2023-05-21 01:49:14;275.53
2023-05-21 02:04:14;275.0
2023-05-21 02:19:14;274.91
2023-05-21 02:34:14;276.31
2023-05-21 02:49:14;275.88
2023-05-21 03:04:14;275.25
2023-05-21 03:19:14;274.34
2023-05-21 03:34:14;275.09
2023-05-21 03:49:14;275.44
2023-05-21 04:04:14;275.81
2023-05-21 04:19:14;275.88
2023-05-21 04:34:14;276.19
2023-05-21 04:49:14;275.13
2023-05-21 05:04:14;275.03
2023-05-21 05:19:14;275.06
2023-05-21 05:34:14;274.41
2023-05-21 05:49:14;274.81
2023-05-21 06:04:14;274.59
2023-05-21 06:19:14;274.53
2023-05-21 06:34:14;274.41
2023-05-21 06:49:14;274.03
2023-05-21 07:04:14;273.84
2023-05-21 07:19:14;272.41
2023-05-21 07:34:14;273.09
2023-05-21 07:49:14;273.19
2023-05-21 08:04:14;272.75
2023-05-21 08:19:14;273.25
2023-05-21 08:34:14;272.72
2023-05-21 08:49:14;272.91
2023-05-21 09:05:03;272.38
2023-05-21 09:20:03;271.09
2023-05-21 09:35:03;270.91
2023-05-21 09:50:03;270.63
2023-05-21 10:05:03;271.5
2023-05-21 10:20:03;271.94
2023-05-21 10:35:03;271.81
2023-05-21 10:50:03;269.0
2023-05-21 11:05:03;269.97
2023-05-21 11:20:03;271.0
2023-05-21 11:35:03;270.88
2023-05-21 11:50:03;270.72
2023-05-21 12:05:03;271.22
2023-05-21 12:20:03;273.06
2023-05-21 12:35:03;273.69
2023-05-21 12:50:03;272.22
2023-05-21 13:05:03;272.66
2023-05-21 13:20:03;273.19
2023-05-21 13:35:03;272.66
2023-05-21 13:50:03;273.59
2023-05-21 14:05:03;273.53
2023-05-21 14:20:03;272.88
2023-05-21 14:35:03;273.38
2023-05-21 14:50:03;273.88
2023-05-21 15:05:03;273.31
2023-05-21 15:20:03;273.72
2023-05-21 15:35:03;273.41
2023-05-21 15:50:03;273.44
2023-05-21 16:05:03;274.03
2023-05-21 16:20:03;272.63
2023-05-21 16:35:03;273.53
2023-05-21 16:50:03;272.78
2023-05-21 17:05:03;273.5
2023-05-21 17:20:03;272.94
2023-05-21 17:35:03;273.13
2023-05-21 17:50:03;272.16
2023-05-21 18:05:03;271.53
2023-05-21 18:20:03;271.69
2023-05-21 18:35:03;273.0
2023-05-21 18:50:03;271.97
2023-05-21 19:05:03;272.38
2023-05-21 19:20:03;272.66
2023-05-21 19:35:03;273.81
2023-05-21 19:50:03;272.94
2023-05-21 20:05:03;272.69
2023-05-21 20:20:03;275.03
2023-05-21 20:35:03;273.5
2023-05-21 20:50:03;272.88
2023-05-21 21:05:03;272.63
2023-05-21 21:20:03;273.22
2023-05-21 21:35:03;274.63
2023-05-21 21:50:03;273.25
2023-05-21 22:05:03;273.06
2023-05-21 22:20:03;274.31
2023-05-21 22:35:03;275.22
2023-05-21 22:50:03;274.56
2023-05-21 23:05:03;274.97
2023-05-21 23:20:03;275.47
2023-05-21 23:35:03;275.16
2023-05-21 23:50:03;274.66
2023-05-22 00:05:03;274.72
2023-05-22 00:20:03;274.88
2023-05-22 00:35:03;276.0
2023-05-22 00:50:03;275.72
2023-05-22 01:05:03;274.91
2023-05-22 01:20:03;275.28
2023-05-22 01:35:03;276.13
2023-05-22 01:50:03;276.5
2023-05-22 02:05:03;276.25
2023-05-22 02:20:03;275.25
2023-05-22 02:35:03;276.47
2023-05-22 02:50:03;276.47
2023-05-22 03:05:03;275.22
2023-05-22 03:20:03;275.34
2023-05-22 03:35:03;275.16
2023-05-22 03:50:03;276.28
2023-05-22 04:05:03;276.5
2023-05-22 04:20:03;275.66
2023-05-22 04:35:03;275.22
2023-05-22 04:50:03;276.09
2023-05-22 05:05:03;276.66
2023-05-22 05:20:03;277.06
2023-05-22 05:35:03;274.22
2023-05-22 05:50:03;274.94
2023-05-22 06:05:03;275.41
2023-05-22 06:20:03;274.94
2023-05-22 06:35:03;273.56
2023-05-22 06:50:03;273.5
2023-05-22 07:05:03;272.78
2023-05-22 07:20:03;272.22
2023-05-22 07:35:03;272.78
2023-05-22 07:50:03;273.44
2023-05-22 08:05:03;272.81
2023-05-22 08:20:03;273.47
2023-05-22 08:35:03;273.09
2023-05-22 08:50:03;273.84
2023-05-22 09:05:03;272.94
2023-05-22 09:20:03;274.0
2023-05-22 09:35:03;264.53
2023-05-22 09:50:03;264.0
2023-05-22 10:05:03;264.81
2023-05-22 10:20:03;267.47
2023-05-22 10:35:03;268.5
2023-05-22 10:50:03;270.0
2023-05-22 11:05:03;270.94
2023-05-22 11:20:03;272.06
2023-05-22 11:35:03;273.34
2023-05-22 11:50:03;272.97
2023-05-22 12:05:03;273.47
2023-05-22 12:20:03;273.41
2023-05-22 12:35:03;275.0
2023-05-22 12:50:03;273.41
2023-05-22 13:05:03;273.84
2023-05-22 13:20:03;273.56
2023-05-22 13:35:03;273.91
2023-05-22 13:50:03;274.38
2023-05-22 14:05:03;273.72
2023-05-22 14:20:03;273.63
2023-05-22 14:35:03;274.72
2023-05-22 14:50:03;273.31
2023-05-22 15:05:03;274.88
2023-05-22 15:20:03;272.66
2023-05-22 15:35:03;273.53
2023-05-22 15:50:03;273.75
2023-05-22 16:05:03;274.09
2023-05-22 16:20:03;273.75
2023-05-22 16:35:03;274.0
2023-05-22 16:50:03;273.78
2023-05-22 17:05:03;275.13
2023-05-22 17:20:03;272.41
2023-05-22 17:35:03;273.5
2023-05-22 17:50:03;273.25
2023-05-22 18:05:03;274.31
2023-05-22 18:20:03;272.91
2023-05-22 18:35:03;273.09
2023-05-22 18:50:03;273.03
2023-05-22 19:05:03;273.91
2023-05-22 19:20:03;273.38
2023-05-22 19:35:03;273.13
2023-05-22 19:50:03;272.88
2023-05-22 20:05:03;273.13
2023-05-22 20:20:03;272.69
2023-05-22 20:35:03;272.81
2023-05-22 20:50:03;273.38
2023-05-22 21:05:03;274.81
2023-05-22 21:20:03;273.88
2023-05-22 21:35:03;273.44
2023-05-22 21:50:03;273.81
2023-05-22 22:05:03;274.31
2023-05-22 22:20:03;274.91
2023-05-22 22:35:03;273.66
2023-05-22 22:50:03;274.22
2023-05-22 23:05:03;275.22
2023-05-22 23:20:03;274.5
2023-05-22 23:35:03;274.25
2023-05-22 23:50:03;276.06
2023-05-23 00:05:03;274.81
2023-05-23 00:20:03;275.91
2023-05-23 00:35:03;277.38
2023-05-23 00:50:03;275.25
2023-05-23 01:05:03;275.97
2023-05-23 01:20:03;275.31
2023-05-23 01:35:03;276.63
2023-05-23 01:50:03;275.69
2023-05-23 02:05:03;276.34
2023-05-23 02:20:03;276.0
2023-05-23 02:35:03;276.06
2023-05-23 02:50:03;276.25
2023-05-23 03:05:03;276.22
2023-05-23 03:20:03;276.69
2023-05-23 03:35:03;275.63
2023-05-23 03:50:03;276.06
2023-05-23 04:05:03;275.25
2023-05-23 04:20:03;276.25
2023-05-23 04:35:03;276.13
2023-05-23 04:50:03;275.91
2023-05-23 05:05:03;275.25
2023-05-23 05:20:03;274.72
2023-05-23 05:35:03;274.94
2023-05-23 05:50:03;274.81
2023-05-23 06:05:03;274.09
2023-05-23 06:20:03;274.81
2023-05-23 06:35:03;274.0
2023-05-23 06:50:03;273.0
2023-05-23 07:05:03;272.63
2023-05-23 07:20:03;272.28
2023-05-23 07:35:03;273.25
2023-05-23 07:50:03;272.53
2023-05-23 08:05:03;273.28
2023-05-23 08:20:03;274.25
2023-05-23 08:35:03;272.47
2023-05-23 08:50:03;273.63
2023-05-23 09:05:03;273.5
2023-05-23 09:20:03;273.38
2023-05-23 09:35:03;273.5
2023-05-23 09:50:03;273.97
2023-05-23 10:05:03;275.66
2023-05-23 10:20:03;273.31
2023-05-23 10:35:03;273.94
2023-05-23 10:50:03;274.66
2023-05-23 11:05:03;274.56
2023-05-23 11:20:03;274.81
2023-05-23 11:35:03;273.63
2023-05-23 11:50:03;274.5
2023-05-23 12:05:03;274.66
2023-05-23 12:20:03;274.31
2023-05-23 12:35:03;273.66
2023-05-23 12:50:03;274.72
2023-05-23 13:05:03;275.44
2023-05-23 13:20:03;273.75
2023-05-23 13:35:03;273.97
2023-05-23 13:50:03;275.41
2023-05-23 14:05:03;274.06
2023-05-23 14:20:03;274.91
2023-05-23 14:35:03;274.38
2023-05-23 14:50:03;274.0
2023-05-23 15:05:03;274.56
2023-05-23 15:20:03;273.97
2023-05-23 15:35:03;274.22
2023-05-23 15:50:03;274.41
2023-05-23 16:05:03;275.06
2023-05-23 16:20:03;274.72
2023-05-23 16:35:03;275.16
2023-05-23 16:50:03;274.16
2023-05-23 17:05:03;274.41
2023-05-23 17:20:03;275.41
2023-05-23 17:35:03;274.69
2023-05-23 17:50:03;274.75
2023-05-23 18:05:03;274.13
2023-05-23 18:20:03;273.97
2023-05-23 18:35:03;273.56
2023-05-23 18:50:03;273.38
2023-05-23 19:05:03;272.81
2023-05-23 19:20:03;273.06
2023-05-23 19:35:03;273.63
2023-05-23 19:50:03;274.31
2023-05-23 20:05:03;273.97
2023-05-23 20:20:03;273.59
2023-05-23 20:35:03;274.81
2023-05-23 20:50:03;273.56
2023-05-23 21:05:03;273.22
2023-05-23 21:20:03;276.75
2023-05-23 21:35:03;273.03
2023-05-23 21:50:03;273.91
2023-05-23 22:05:03;274.13
2023-05-23 22:20:03;275.75
2023-05-23 22:35:03;274.16
2023-05-23 22:50:03;274.59
2023-05-23 23:05:03;276.28
2023-05-23 23:20:03;275.41
2023-05-23 23:35:03;276.09
2023-05-23 23:50:03;275.75
2023-05-24 00:05:03;276.59
2023-05-24 00:20:03;276.13
2023-05-24 00:35:03;275.22
2023-05-24 00:50:03;276.56
2023-05-24 01:05:03;276.31
2023-05-24 01:20:03;277.38
2023-05-24 01:35:03;276.25
2023-05-24 01:50:03;276.63
2023-05-24 02:05:03;277.28
2023-05-24 02:20:03;277.16
2023-05-24 02:35:03;276.75
2023-05-24 02:50:03;276.44
2023-05-24 03:05:03;276.5
2023-05-24 03:20:03;276.56
2023-05-24 03:35:03;276.97
2023-05-24 03:50:03;276.5
2023-05-24 04:05:03;276.47
2023-05-24 04:20:03;276.63
2023-05-24 04:35:03;277.41
2023-05-24 04:50:03;276.59
2023-05-24 05:05:03;275.66
2023-05-24 05:20:03;276.22
2023-05-24 05:35:03;276.63
2023-05-24 05:50:03;276.56
2023-05-24 06:05:03;276.38
2023-05-24 06:20:03;275.84
2023-05-24 06:35:03;274.66
2023-05-24 06:50:03;273.06
2023-05-24 07:05:03;272.5
2023-05-24 07:20:03;273.13
2023-05-24 07:35:03;271.03
2023-05-24 07:50:03;272.13
2023-05-24 08:05:03;273.22
2023-05-24 08:20:03;272.75
2023-05-24 08:35:03;273.91
2023-05-24 08:50:03;273.13
2023-05-24 09:05:03;273.59
2023-05-24 09:20:03;274.25
2023-05-24 09:35:03;272.81
2023-05-24 09:50:03;273.72
2023-05-24 10:05:03;273.63
2023-05-24 10:20:03;273.44
2023-05-24 10:35:03;272.78
2023-05-24 10:50:03;272.41
2023-05-24 11:05:03;273.47
2023-05-24 11:20:03;273.56
2023-05-24 11:35:03;273.69
2023-05-24 11:50:03;274.34
2023-05-24 12:05:03;274.0
2023-05-24 12:20:03;273.56
2023-05-24 12:35:03;274.06
2023-05-24 12:50:03;275.94
2023-05-24 13:05:03;273.13
2023-05-24 13:20:03;274.47
2023-05-24 13:35:03;275.91
2023-05-24 13:50:03;274.03
2023-05-24 14:05:03;273.72
2023-05-24 14:20:03;273.66
2023-05-24 14:35:03;274.56
2023-05-24 14:50:03;274.28
2023-05-24 15:05:03;274.09
